receipt_id,user_id,purchase_date,date_scanned,create_date,finished_date,modify_date,rewards_receipt_status,bonus_points_earned,points_awarded_date,points_earned,purchased_item_count,total_spent,bonus_points_earned_reason
601f2bca0a7214ad2500009a,5fc961c3b8cfca11a077dd33,,2021-02-06 23:52:42.437000+00:00,2021-02-06 23:52:42.437000+00:00,,2021-02-06 23:52:42.437000+00:00,SUBMITTED,0,,0,0,0.0,
601e84360a720f053c000069,5fc961c3b8cfca11a077dd33,,2021-02-06 11:57:42.117000+00:00,2021-02-06 11:57:42.117000+00:00,,2021-02-06 11:57:42.117000+00:00,SUBMITTED,0,,0,0,0.0,
601f90920a720f053c0000f9,5fc961c3b8cfca11a077dd33,,2021-02-07 07:02:42.707000+00:00,2021-02-07 07:02:42.707000+00:00,,2021-02-07 07:02:42.707000+00:00,SUBMITTED,0,,0,0,0.0,
601f9c4a0a7214ad250000c8,5fc961c3b8cfca11a077dd33,,2021-02-07 07:52:42.805000+00:00,2021-02-07 07:52:42.805000+00:00,,2021-02-07 07:52:42.805000+00:00,SUBMITTED,0,,0,0,0.0,
60201adc0a7214ad250000ff,5fc961c3b8cfca11a077dd33,,2021-02-07 16:52:44.808000+00:00,2021-02-07 16:52:44.808000+00:00,,2021-02-07 16:52:44.808000+00:00,SUBMITTED,0,,0,0,0.0,
601f7b7a0a720f053c0000ee,5fc961c3b8cfca11a077dd33,,2021-02-07 05:32:42.865000+00:00,2021-02-07 05:32:42.865000+00:00,,2021-02-07 05:32:42.865000+00:00,SUBMITTED,0,,0,0,0.0,
601f98c60a720f053c0000fe,5fc961c3b8cfca11a077dd33,,2021-02-07 07:37:42.908000+00:00,2021-02-07 07:37:42.908000+00:00,,2021-02-07 07:37:42.908000+00:00,SUBMITTED,0,,0,0,0.0,
601f81560a720f053c0000f1,5fc961c3b8cfca11a077dd33,,2021-02-07 05:57:42.031000+00:00,2021-02-07 05:57:42.031000+00:00,,2021-02-07 05:57:42.031000+00:00,SUBMITTED,0,,0,0,0.0,
601f31a60a720f053c0000d0,5fc961c3b8cfca11a077dd33,,2021-02-07 00:17:42.622000+00:00,2021-02-07 00:17:42.622000+00:00,,2021-02-07 00:17:42.622000+00:00,SUBMITTED,0,,0,0,0.0,
60204ae80a7214ad25000111,5fc961c3b8cfca11a077dd33,,2021-02-07 20:17:44.002000+00:00,2021-02-07 20:17:44.002000+00:00,,2021-02-07 20:17:44.002000+00:00,SUBMITTED,0,,0,0,0.0,
6020776d0a7214ad25000120,5fc961c3b8cfca11a077dd33,,2021-02-07 23:27:41.928000+00:00,2021-02-07 23:27:41.928000+00:00,,2021-02-07 23:27:41.928000+00:00,SUBMITTED,0,,0,0,0.0,
601fee520a720f053c000120,5fc961c3b8cfca11a077dd33,,2021-02-07 13:42:42.952000+00:00,2021-02-07 13:42:42.952000+00:00,,2021-02-07 13:42:42.952000+00:00,SUBMITTED,0,,0,0,0.0,
601fdb920a7214ad250000e2,5fc961c3b8cfca11a077dd33,,2021-02-07 12:22:42.478000+00:00,2021-02-07 12:22:42.478000+00:00,,2021-02-07 12:22:42.478000+00:00,SUBMITTED,0,,0,0,0.0,
601ffa0a0a7214ad250000f2,5fc961c3b8cfca11a077dd33,,2021-02-07 14:32:42.866000+00:00,2021-02-07 14:32:42.866000+00:00,,2021-02-07 14:32:42.866000+00:00,SUBMITTED,0,,0,0,0.0,
602057ce0a720f053c000151,5fc961c3b8cfca11a077dd33,,2021-02-07 21:12:46.236000+00:00,2021-02-07 21:12:46.236000+00:00,,2021-02-07 21:12:46.236000+00:00,SUBMITTED,0,,0,0,0.0,
601fe3c80a7214ad250000e6,5fc961c3b8cfca11a077dd33,,2021-02-07 12:57:44.522000+00:00,2021-02-07 12:57:44.522000+00:00,,2021-02-07 12:57:44.522000+00:00,SUBMITTED,0,,0,0,0.0,
601f36570a7214ad2500009d,5fc961c3b8cfca11a077dd33,,2021-02-07 00:37:43.361000+00:00,2021-02-07 00:37:43.361000+00:00,,2021-02-07 00:37:43.361000+00:00,SUBMITTED,0,,0,0,0.0,
60205b510a7214ad25000117,5fc961c3b8cfca11a077dd33,,2021-02-07 21:27:45.111000+00:00,2021-02-07 21:27:45.111000+00:00,,2021-02-07 21:27:45.111000+00:00,SUBMITTED,0,,0,0,0.0,
601fda670a720f053c00011a,5fc961c3b8cfca11a077dd33,,2021-02-07 12:17:43.056000+00:00,2021-02-07 12:17:43.056000+00:00,,2021-02-07 12:17:43.056000+00:00,SUBMITTED,0,,0,0,0.0,
602067080a7214ad2500011c,5fc961c3b8cfca11a077dd33,,2021-02-07 22:17:44.483000+00:00,2021-02-07 22:17:44.483000+00:00,,2021-02-07 22:17:44.483000+00:00,SUBMITTED,0,,0,0,0.0,
601f8be40a7214ad250000c2,5fc961c3b8cfca11a077dd33,,2021-02-07 06:42:44.025000+00:00,2021-02-07 06:42:44.025000+00:00,,2021-02-07 06:42:44.025000+00:00,SUBMITTED,0,,0,0,0.0,
601f7f010a7214ad250000be,5fc961c3b8cfca11a077dd33,,2021-02-07 05:47:45.401000+00:00,2021-02-07 05:47:45.401000+00:00,,2021-02-07 05:47:45.401000+00:00,SUBMITTED,0,,0,0,0.0,
601f46bf0a7214ad250000a4,5fc961c3b8cfca11a077dd33,,2021-02-07 01:47:43.024000+00:00,2021-02-07 01:47:43.024000+00:00,,2021-02-07 01:47:43.024000+00:00,SUBMITTED,0,,0,0,0.0,
601fb3ba0a720f053c000109,5fc961c3b8cfca11a077dd33,,2021-02-07 09:32:42.110000+00:00,2021-02-07 09:32:42.110000+00:00,,2021-02-07 09:32:42.110000+00:00,SUBMITTED,0,,0,0,0.0,
601f38af0a720f053c0000d4,5fc961c3b8cfca11a077dd33,,2021-02-07 00:47:43.740000+00:00,2021-02-07 00:47:43.740000+00:00,,2021-02-07 00:47:43.740000+00:00,SUBMITTED,0,,0,0,0.0,
60202b430a7214ad25000103,5fc961c3b8cfca11a077dd33,,2021-02-07 18:02:43.380000+00:00,2021-02-07 18:02:43.380000+00:00,,2021-02-07 18:02:43.380000+00:00,SUBMITTED,0,,0,0,0.0,
601f35290a7214ad2500009c,5fc961c3b8cfca11a077dd33,,2021-02-07 00:32:41.166000+00:00,2021-02-07 00:32:41.166000+00:00,,2021-02-07 00:32:41.166000+00:00,SUBMITTED,0,,0,0,0.0,
601f4dc50a7214ad250000a9,5fc961c3b8cfca11a077dd33,,2021-02-07 02:17:41.107000+00:00,2021-02-07 02:17:41.107000+00:00,,2021-02-07 02:17:41.107000+00:00,SUBMITTED,0,,0,0,0.0,
602017570a720f053c000132,5fc961c3b8cfca11a077dd33,,2021-02-07 16:37:43.538000+00:00,2021-02-07 16:37:43.538000+00:00,,2021-02-07 16:37:43.538000+00:00,SUBMITTED,0,,0,0,0.0,
601f58540a7214ad250000ad,5fc961c3b8cfca11a077dd33,,2021-02-07 03:02:44.227000+00:00,2021-02-07 03:02:44.227000+00:00,,2021-02-07 03:02:44.227000+00:00,SUBMITTED,0,,0,0,0.0,
601fcd820a7214ad250000db,5fc961c3b8cfca11a077dd33,,2021-02-07 11:22:42.817000+00:00,2021-02-07 11:22:42.817000+00:00,,2021-02-07 11:22:42.817000+00:00,SUBMITTED,0,,0,0,0.0,
601f39db0a720f053c0000d5,5fc961c3b8cfca11a077dd33,,2021-02-07 00:52:43.505000+00:00,2021-02-07 00:52:43.505000+00:00,,2021-02-07 00:52:43.505000+00:00,SUBMITTED,0,,0,0,0.0,
6020e91a0a720f053c000196,5fc961c3b8cfca11a077dd33,,2021-02-08 07:32:42.438000+00:00,2021-02-08 07:32:42.438000+00:00,,2021-02-08 07:32:42.438000+00:00,SUBMITTED,0,,0,0,0.0,
60217b960a720f05a8000012,5fc961c3b8cfca11a077dd33,,2021-02-08 17:57:42.833000+00:00,2021-02-08 17:57:42.833000+00:00,,2021-02-08 17:57:42.833000+00:00,SUBMITTED,0,,0,0,0.0,
60207fa20a7214ad25000123,5fc961c3b8cfca11a077dd33,,2021-02-08 00:02:42.664000+00:00,2021-02-08 00:02:42.664000+00:00,,2021-02-08 00:02:42.664000+00:00,SUBMITTED,0,,0,0,0.0,
60219c670a720f05a8000028,5fc961c3b8cfca11a077dd33,,2021-02-08 20:17:43.678000+00:00,2021-02-08 20:17:43.678000+00:00,,2021-02-08 20:17:43.678000+00:00,SUBMITTED,0,,0,0,0.0,
6020eb730a720f053c000197,5fc961c3b8cfca11a077dd33,,2021-02-08 07:42:43.708000+00:00,2021-02-08 07:42:43.708000+00:00,,2021-02-08 07:42:43.708000+00:00,SUBMITTED,0,,0,0,0.0,
602181720a7214d8e9000034,5fc961c3b8cfca11a077dd33,,2021-02-08 18:22:42.167000+00:00,2021-02-08 18:22:42.167000+00:00,,2021-02-08 18:22:42.167000+00:00,SUBMITTED,0,,0,0,0.0,
6021c0bb0a7214d8e900004e,5fc961c3b8cfca11a077dd33,,2021-02-08 22:52:43.833000+00:00,2021-02-08 22:52:43.833000+00:00,,2021-02-08 22:52:43.833000+00:00,SUBMITTED,0,,0,0,0.0,
6020e46b0a720f053c000194,5fc961c3b8cfca11a077dd33,,2021-02-08 07:12:43.776000+00:00,2021-02-08 07:12:43.776000+00:00,,2021-02-08 07:12:43.776000+00:00,SUBMITTED,0,,0,0,0.0,
6020c84a0a720f053c000187,5fc961c3b8cfca11a077dd33,,2021-02-08 05:12:42.673000+00:00,2021-02-08 05:12:42.673000+00:00,,2021-02-08 05:12:42.673000+00:00,SUBMITTED,0,,0,0,0.0,
60216d880a7214d8e9000004,5fc961c3b8cfca11a077dd33,,2021-02-08 16:57:44.746000+00:00,2021-02-08 16:57:44.746000+00:00,,2021-02-08 16:57:44.746000+00:00,SUBMITTED,0,,0,0,0.0,
6020a2cd0a720f053c000175,5fc961c3b8cfca11a077dd33,,2021-02-08 02:32:45.209000+00:00,2021-02-08 02:32:45.209000+00:00,,2021-02-08 02:32:45.209000+00:00,SUBMITTED,0,,0,0,0.0,
60212be60a7214ad25000166,5fc961c3b8cfca11a077dd33,,2021-02-08 12:17:42.637000+00:00,2021-02-08 12:17:42.637000+00:00,,2021-02-08 12:17:42.637000+00:00,SUBMITTED,0,,0,0,0.0,
6020ac2a0a720f053c000177,5fc961c3b8cfca11a077dd33,,2021-02-08 03:12:42.492000+00:00,2021-02-08 03:12:42.492000+00:00,,2021-02-08 03:12:42.492000+00:00,SUBMITTED,0,,0,0,0.0,
6021c56a0a720f05a8000036,5fc961c3b8cfca11a077dd33,,2021-02-08 23:12:42.087000+00:00,2021-02-08 23:12:42.087000+00:00,,2021-02-08 23:12:42.087000+00:00,SUBMITTED,0,,0,0,0.0,
6020b4610a7214ad25000139,5fc961c3b8cfca11a077dd33,,2021-02-08 03:47:45.351000+00:00,2021-02-08 03:47:45.351000+00:00,,2021-02-08 03:47:45.351000+00:00,SUBMITTED,0,,0,0,0.0,
6020e0e50a720f053c000193,5fc961c3b8cfca11a077dd33,,2021-02-08 06:57:41.664000+00:00,2021-02-08 06:57:41.664000+00:00,,2021-02-08 06:57:41.664000+00:00,SUBMITTED,0,,0,0,0.0,
602175ba0a7214d8e9000007,5fc961c3b8cfca11a077dd33,,2021-02-08 17:32:42.799000+00:00,2021-02-08 17:32:42.799000+00:00,,2021-02-08 17:32:42.799000+00:00,SUBMITTED,0,,0,0,0.0,
60217f1b0a720f05a8000016,5fc961c3b8cfca11a077dd33,,2021-02-08 18:12:43.559000+00:00,2021-02-08 18:12:43.559000+00:00,,2021-02-08 18:12:43.559000+00:00,SUBMITTED,0,,0,0,0.0,
6020cbce0a7214ad25000140,5fc961c3b8cfca11a077dd33,,2021-02-08 05:27:42.778000+00:00,2021-02-08 05:27:42.778000+00:00,,2021-02-08 05:27:42.778000+00:00,SUBMITTED,0,,0,0,0.0,
6021804a0a720f05a8000019,5fc961c3b8cfca11a077dd33,,2021-02-08 18:17:46.021000+00:00,2021-02-08 18:17:46.021000+00:00,,2021-02-08 18:17:46.021000+00:00,SUBMITTED,0,,0,0,0.0,
602198e50a720f05a8000027,5fc961c3b8cfca11a077dd33,,2021-02-08 20:02:45.630000+00:00,2021-02-08 20:02:45.630000+00:00,,2021-02-08 20:02:45.630000+00:00,SUBMITTED,0,,0,0,0.0,
602145ae0a720f0573000007,5fc961c3b8cfca11a077dd33,,2021-02-08 14:07:42.418000+00:00,2021-02-08 14:07:42.418000+00:00,,2021-02-08 14:07:42.418000+00:00,SUBMITTED,0,,0,0,0.0,
602176c90a7214d8e9000028,6021768799409b11fcf8987f,2021-03-08 17:37:13+00:00,2021-02-08 17:37:13+00:00,2021-02-08 17:37:13+00:00,2021-02-08 17:37:13+00:00,2021-02-08 17:37:13+00:00,FINISHED,25,2021-02-08 17:37:13+00:00,25,1,1.0,COMPLETE_NONPARTNER_RECEIPT
602116ce0a7214ad2500015e,5fc961c3b8cfca11a077dd33,,2021-02-08 10:47:42.408000+00:00,2021-02-08 10:47:42.408000+00:00,,2021-02-08 10:47:42.408000+00:00,SUBMITTED,0,,0,0,0.0,
6021ca1c0a720f05a8000039,5fc961c3b8cfca11a077dd33,,2021-02-08 23:32:44.626000+00:00,2021-02-08 23:32:44.626000+00:00,,2021-02-08 23:32:44.626000+00:00,SUBMITTED,0,,0,0,0.0,
6020faae0a7214ad25000152,5fc961c3b8cfca11a077dd33,,2021-02-08 08:47:42.132000+00:00,2021-02-08 08:47:42.132000+00:00,,2021-02-08 08:47:42.132000+00:00,SUBMITTED,0,,0,0,0.0,
602160a30a720f05c0000001,54ca99a9e4b0b11b4f7d6dc5,,2021-02-08 16:02:43.085000+00:00,2021-02-08 16:02:43.085000+00:00,2021-02-08 16:02:51.310000+00:00,2021-02-08 16:02:43.085000+00:00,PENDING,0,,0,0,0.0,
6020a0720a720f053c000173,5fc961c3b8cfca11a077dd33,,2021-02-08 02:22:42.447000+00:00,2021-02-08 02:22:42.447000+00:00,,2021-02-08 02:22:42.447000+00:00,SUBMITTED,0,,0,0,0.0,
6020f0220a7214ad25000150,5fc961c3b8cfca11a077dd33,,2021-02-08 08:02:42.609000+00:00,2021-02-08 08:02:42.609000+00:00,,2021-02-08 08:02:42.609000+00:00,SUBMITTED,0,,0,0,0.0,
60214de60a720f057300000b,5fc961c3b8cfca11a077dd33,,2021-02-08 14:42:46.580000+00:00,2021-02-08 14:42:46.580000+00:00,,2021-02-08 14:42:46.580000+00:00,SUBMITTED,0,,0,0,0.0,
6021f05f0a720f05a8000062,5fc961c3b8cfca11a077dd33,,2021-02-09 02:15:59.511000+00:00,2021-02-09 02:15:59.511000+00:00,,2021-02-09 02:15:59.511000+00:00,SUBMITTED,0,,0,0,0.0,
6021d37b0a720f05a800003c,5fc961c3b8cfca11a077dd33,,2021-02-09 00:12:43.796000+00:00,2021-02-09 00:12:43.796000+00:00,,2021-02-09 00:12:43.796000+00:00,SUBMITTED,0,,0,0,0.0,
6021ed3c0a720f05a800005f,5fc961c3b8cfca11a077dd33,,2021-02-09 02:02:36.332000+00:00,2021-02-09 02:02:36.332000+00:00,,2021-02-09 02:02:36.332000+00:00,SUBMITTED,0,,0,0,0.0,
6022f4e60a7214d8e9000112,5fc961c3b8cfca11a077dd33,,2021-02-09 20:47:34.477000+00:00,2021-02-09 20:47:34.477000+00:00,,2021-02-09 20:47:34.477000+00:00,SUBMITTED,0,,0,0,0.0,
6021ed890a720f05a8000060,5fc961c3b8cfca11a077dd33,,2021-02-09 02:03:53.412000+00:00,2021-02-09 02:03:53.412000+00:00,,2021-02-09 02:03:53.412000+00:00,SUBMITTED,0,,0,0,0.0,
6022b0ef0a7214d8e90000f3,5fc961c3b8cfca11a077dd33,,2021-02-09 15:57:35.475000+00:00,2021-02-09 15:57:35.475000+00:00,,2021-02-09 15:57:35.475000+00:00,SUBMITTED,0,,0,0,0.0,
6022d8c90a720f05a80000e7,5fc961c3b8cfca11a077dd33,,2021-02-09 18:47:37.677000+00:00,2021-02-09 18:47:37.677000+00:00,,2021-02-09 18:47:37.677000+00:00,SUBMITTED,0,,0,0,0.0,
60231cbd0a720f05a8000108,5fc961c3b8cfca11a077dd33,,2021-02-09 23:37:33.799000+00:00,2021-02-09 23:37:33.799000+00:00,,2021-02-09 23:37:33.799000+00:00,SUBMITTED,0,,0,0,0.0,
60227c330a720f05a800009c,5fc961c3b8cfca11a077dd33,,2021-02-09 12:12:35.261000+00:00,2021-02-09 12:12:35.261000+00:00,,2021-02-09 12:12:35.261000+00:00,SUBMITTED,0,,0,0,0.0,
6021efe50a7214d8e9000081,5fc961c3b8cfca11a077dd33,,2021-02-09 02:13:57.436000+00:00,2021-02-09 02:13:57.436000+00:00,,2021-02-09 02:13:57.436000+00:00,SUBMITTED,0,,0,0,0.0,
6022e8000a720f05a80000ef,5fc961c3b8cfca11a077dd33,,2021-02-09 19:52:32.875000+00:00,2021-02-09 19:52:32.875000+00:00,,2021-02-09 19:52:32.875000+00:00,SUBMITTED,0,,0,0,0.0,
6022c1580a7214d8e90000ff,5fc961c3b8cfca11a077dd33,,2021-02-09 17:07:36.013000+00:00,2021-02-09 17:07:36.013000+00:00,,2021-02-09 17:07:36.013000+00:00,SUBMITTED,0,,0,0,0.0,
602213e70a720f05a8000071,5fc961c3b8cfca11a077dd33,,2021-02-09 04:47:35.216000+00:00,2021-02-09 04:47:35.216000+00:00,,2021-02-09 04:47:35.216000+00:00,SUBMITTED,0,,0,0,0.0,
6023216c0a720f05a800010a,5fc961c3b8cfca11a077dd33,,2021-02-09 23:57:32.242000+00:00,2021-02-09 23:57:32.242000+00:00,,2021-02-09 23:57:32.242000+00:00,SUBMITTED,0,,0,0,0.0,
6021d63a0a7214d8e9000058,5fc961c3b8cfca11a077dd33,,2021-02-09 00:24:26.044000+00:00,2021-02-09 00:24:26.044000+00:00,,2021-02-09 00:24:26.044000+00:00,SUBMITTED,0,,0,0,0.0,
60223a950a7214d8e90000a2,5fc961c3b8cfca11a077dd33,,2021-02-09 07:32:37.134000+00:00,2021-02-09 07:32:37.134000+00:00,,2021-02-09 07:32:37.134000+00:00,SUBMITTED,0,,0,0,0.0,
602299b40a720f05a80000bc,6022998599409b11fcf89c53,2021-02-08 14:18:28+00:00,2021-02-09 14:18:28+00:00,2021-02-09 14:18:28+00:00,2021-02-09 14:18:34+00:00,2021-02-09 14:18:34+00:00,FINISHED,5,2021-02-09 14:18:29+00:00,5,2,1.0,All-receipts receipt bonus
602231350a7214d8e900009f,5fc961c3b8cfca11a077dd33,,2021-02-09 06:52:37.105000+00:00,2021-02-09 06:52:37.105000+00:00,,2021-02-09 06:52:37.105000+00:00,SUBMITTED,0,,0,0,0.0,
602299ad0a7214d8e90000d7,6022998599409b11fcf89c53,2021-02-08 14:18:21+00:00,2021-02-09 14:18:21+00:00,2021-02-09 14:18:21+00:00,2021-02-09 14:18:22+00:00,2021-02-09 14:18:22+00:00,FINISHED,500,2021-02-09 14:18:22+00:00,600,1,1.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6022d9f60a720f05a80000e8,5fc961c3b8cfca11a077dd33,,2021-02-09 18:52:38.122000+00:00,2021-02-09 18:52:38.122000+00:00,,2021-02-09 18:52:38.122000+00:00,SUBMITTED,0,,0,0,0.0,
602279db0a720f05a800009b,5fc961c3b8cfca11a077dd33,,2021-02-09 12:02:35.383000+00:00,2021-02-09 12:02:35.383000+00:00,,2021-02-09 12:02:35.383000+00:00,SUBMITTED,0,,0,0,0.0,
6022752b0a7214d8e90000be,5fc961c3b8cfca11a077dd33,,2021-02-09 11:42:35.434000+00:00,2021-02-09 11:42:35.434000+00:00,,2021-02-09 11:42:35.434000+00:00,SUBMITTED,0,,0,0,0.0,
602252050a7214d8e90000ae,5fc961c3b8cfca11a077dd33,,2021-02-09 09:12:37.161000+00:00,2021-02-09 09:12:37.161000+00:00,,2021-02-09 09:12:37.161000+00:00,SUBMITTED,0,,0,0,0.0,
6021ec5f0a720f05a800005d,5fc961c3b8cfca11a077dd33,,2021-02-09 01:58:55.836000+00:00,2021-02-09 01:58:55.836000+00:00,,2021-02-09 01:58:55.836000+00:00,SUBMITTED,0,,0,0,0.0,
6022c2820a720f05a80000dd,5fc961c3b8cfca11a077dd33,,2021-02-09 17:12:34.173000+00:00,2021-02-09 17:12:34.173000+00:00,,2021-02-09 17:12:34.173000+00:00,SUBMITTED,0,,0,0,0.0,
602202540a720f05a800006a,5fc961c3b8cfca11a077dd33,,2021-02-09 03:32:36.194000+00:00,2021-02-09 03:32:36.194000+00:00,,2021-02-09 03:32:36.194000+00:00,SUBMITTED,0,,0,0,0.0,
6022b6cb0a7214d8e90000f8,5fc961c3b8cfca11a077dd33,,2021-02-09 16:22:35.601000+00:00,2021-02-09 16:22:35.601000+00:00,,2021-02-09 16:22:35.601000+00:00,SUBMITTED,0,,0,0,0.0,
6022bb780a7214d8e90000fb,5fc961c3b8cfca11a077dd33,,2021-02-09 16:42:32.812000+00:00,2021-02-09 16:42:32.812000+00:00,,2021-02-09 16:42:32.812000+00:00,SUBMITTED,0,,0,0,0.0,
6021d8cf0a7214d8e900005c,5fc961c3b8cfca11a077dd33,,2021-02-09 00:35:27.890000+00:00,2021-02-09 00:35:27.890000+00:00,,2021-02-09 00:35:27.890000+00:00,SUBMITTED,0,,0,0,0.0,
602315b50a720f05a8000104,5fc961c3b8cfca11a077dd33,,2021-02-09 23:07:33.799000+00:00,2021-02-09 23:07:33.799000+00:00,,2021-02-09 23:07:33.799000+00:00,SUBMITTED,0,,0,0,0.0,
602344970a7214d8e900012f,5fc961c3b8cfca11a077dd33,,2021-02-10 02:27:34.957000+00:00,2021-02-10 02:27:34.957000+00:00,,2021-02-10 02:27:34.957000+00:00,SUBMITTED,0,,0,0,0.0,
6023e2c90a7214d8e9000175,5fc961c3b8cfca11a077dd33,,2021-02-10 13:42:33.600000+00:00,2021-02-10 13:42:33.600000+00:00,,2021-02-10 13:42:33.600000+00:00,SUBMITTED,0,,0,0,0.0,
602467370a720f05a80001b7,5fc961c3b8cfca11a077dd33,,2021-02-10 23:07:34.982000+00:00,2021-02-10 23:07:34.982000+00:00,,2021-02-10 23:07:34.982000+00:00,SUBMITTED,0,,0,0,0.0,
6024024b0a7214d8e900018d,602401f1c081001222409ad6,2021-02-05 06:00:00+00:00,2021-02-10 15:56:59+00:00,2021-02-10 15:56:59+00:00,2021-02-10 15:57:00+00:00,2021-02-10 15:57:00+00:00,FINISHED,250,2021-02-10 15:57:00+00:00,250,5,25.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
602367ba0a720f05a800012e,5fc961c3b8cfca11a077dd33,,2021-02-10 04:57:30.952000+00:00,2021-02-10 04:57:30.952000+00:00,,2021-02-10 04:57:30.952000+00:00,SUBMITTED,0,,0,0,0.0,
602438550a720f05a8000192,5fc961c3b8cfca11a077dd33,,2021-02-10 19:47:32.963000+00:00,2021-02-10 19:47:32.963000+00:00,,2021-02-10 19:47:32.963000+00:00,SUBMITTED,0,,0,0,0.0,
602345c20a7214d8e9000130,5fc961c3b8cfca11a077dd33,,2021-02-10 02:32:34.032000+00:00,2021-02-10 02:32:34.032000+00:00,,2021-02-10 02:32:34.032000+00:00,SUBMITTED,0,,0,0,0.0,
60233c5f0a720f05a8000119,5fc961c3b8cfca11a077dd33,,2021-02-10 01:52:31.891000+00:00,2021-02-10 01:52:31.891000+00:00,,2021-02-10 01:52:31.891000+00:00,SUBMITTED,0,,0,0,0.0,
602454340a720f05a80001ae,60245433efa60112282c1859,2021-02-01 00:00:00+00:00,2021-02-10 21:46:28+00:00,2021-02-10 21:46:28+00:00,2021-02-10 21:46:29+00:00,2021-02-10 21:46:37+00:00,FINISHED,750,2021-02-10 21:46:29+00:00,789,2,5.88,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6023a2530a720f05a8000144,5fc961c3b8cfca11a077dd33,,2021-02-10 09:07:31.494000+00:00,2021-02-10 09:07:31.494000+00:00,,2021-02-10 09:07:31.494000+00:00,SUBMITTED,0,,0,0,0.0,
60245dd50a720f05a80001b2,5fc961c3b8cfca11a077dd33,,2021-02-10 22:27:33.522000+00:00,2021-02-10 22:27:33.522000+00:00,,2021-02-10 22:27:33.522000+00:00,SUBMITTED,0,,0,0,0.0,
60244d6e0a7214d8e90001c9,5fc961c3b8cfca11a077dd33,,2021-02-10 21:17:34.415000+00:00,2021-02-10 21:17:34.415000+00:00,,2021-02-10 21:17:34.415000+00:00,SUBMITTED,0,,0,0,0.0,
6024024b0a7214d8e900018c,602401f1c081001222409ad6,2021-02-07 06:00:00+00:00,2021-02-10 15:56:59+00:00,2021-02-10 15:56:59+00:00,2021-02-10 15:56:59+00:00,2021-02-10 15:56:59+00:00,FINISHED,500,2021-02-10 15:56:59+00:00,500,5,25.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
602393180a720f05a800013d,5fc961c3b8cfca11a077dd33,,2021-02-10 08:02:32.871000+00:00,2021-02-10 08:02:32.871000+00:00,,2021-02-10 08:02:32.871000+00:00,SUBMITTED,0,,0,0,0.0,
6023bfa00a7214d8e9000168,5fc961c3b8cfca11a077dd33,,2021-02-10 11:12:32.645000+00:00,2021-02-10 11:12:32.645000+00:00,,2021-02-10 11:12:32.645000+00:00,SUBMITTED,0,,0,0,0.0,
602462850a720f05a80001b3,5fc961c3b8cfca11a077dd33,,2021-02-10 22:47:33.140000+00:00,2021-02-10 22:47:33.140000+00:00,,2021-02-10 22:47:33.140000+00:00,SUBMITTED,0,,0,0,0.0,
602429930a720f05a800018b,6024291f58b989121e6bad5f,2021-02-07 06:00:00+00:00,2021-02-10 18:44:35+00:00,2021-02-10 18:44:35+00:00,2021-02-10 18:44:36+00:00,2021-02-10 18:44:36+00:00,FINISHED,0,2021-02-10 18:44:36+00:00,250,5,49.95,
602380580a7214d8e900014a,5fc961c3b8cfca11a077dd33,,2021-02-10 06:42:32.679000+00:00,2021-02-10 06:42:32.679000+00:00,,2021-02-10 06:42:32.679000+00:00,SUBMITTED,0,,0,0,0.0,
602402750a720f05a800016f,602401f1c081001222409ad6,2021-01-27 00:00:00+00:00,2021-02-10 15:57:41+00:00,2021-02-10 15:57:41+00:00,2021-02-10 15:57:42+00:00,2021-02-10 15:57:42+00:00,FINISHED,5,2021-02-10 15:57:42+00:00,5,5,49.95,All-receipts receipt bonus
602429640a720f05a8000187,54943462e4b07e684157a532,2021-02-09 18:43:48+00:00,2021-02-10 18:43:48+00:00,2021-02-10 18:43:48+00:00,2021-02-10 18:43:49+00:00,2021-02-10 18:43:49+00:00,FINISHED,5,2021-02-10 18:43:49+00:00,5,1,1.0,All-receipts receipt bonus
6023d0080a720f05a8000155,5fc961c3b8cfca11a077dd33,,2021-02-10 12:22:32.291000+00:00,2021-02-10 12:22:32.291000+00:00,,2021-02-10 12:22:32.291000+00:00,SUBMITTED,0,,0,0,0.0,
60243bdb0a720f05a80001a2,5fc961c3b8cfca11a077dd33,,2021-02-10 20:02:35.866000+00:00,2021-02-10 20:02:35.866000+00:00,,2021-02-10 20:02:35.866000+00:00,SUBMITTED,0,,0,0,0.0,
602460300a7214d8e90001d6,5fc961c3b8cfca11a077dd33,,2021-02-10 22:37:36.896000+00:00,2021-02-10 22:37:36.896000+00:00,,2021-02-10 22:37:36.896000+00:00,SUBMITTED,0,,0,0,0.0,
602331d70a720f05a8000113,5fc961c3b8cfca11a077dd33,,2021-02-10 01:07:34.998000+00:00,2021-02-10 01:07:34.998000+00:00,,2021-02-10 01:07:34.998000+00:00,SUBMITTED,0,,0,0,0.0,
